Timestamp,Reading,Inserting,Updating,Deleting,1 Simul. Reader,50 Simul. Reader,100 Simul. Reader,1 Simul. Task,50 Simul. Task,100 Simul. Task,1 Simul. Transaction,50 Simul. Transaction,100 Simul. Transaction
922.869,8.34e-05,8e-05,0.0001356,4.08e-05,4.84e-05,0.0030998,0.006326,7.24e-05,0.0027086,0.0049338,0.000845,0.0357924,0.0732436
923.539,7.6e-05,7.7e-05,0.0001122,4.04e-05,4.48e-05,0.0031404,0.0061882,6.5e-05,0.00269,0.0057066,0.0007848,0.0369074,0.0778548
924.166,7.78e-05,5.36e-05,9.7e-05,3.7e-05,5.64e-05,0.0031488,0.0061252,6.84e-05,0.0025254,0.005316,0.0007448,0.0368664,0.0698914
924.803,6.34e-05,8e-05,0.000123,5.12e-05,4.78e-05,0.0030446,0.0062186,6.34e-05,0.0027294,0.0051112,0.000798,0.0363188,0.072316
925.43,7.9e-05,6.62e-05,0.0001206,4.62e-05,4.42e-05,0.0030742,0.0060206,7.38e-05,0.002668,0.0049516,0.0008452,0.0373572,0.0697012
926.072,9.18e-05,7.76e-05,0.00012,5e-05,6.16e-05,0.003289,0.006398,7.3e-05,0.0029234,0.005212,0.0007288,0.0382204,0.0708502
926.718,0.000102,8.94e-05,0.0001262,5.56e-05,5.14e-05,0.0033044,0.0063892,7.26e-05,0.0028772,0.0051988,0.0007122,0.0383762,0.0715356
927.519,7.9e-05,8.04e-05,0.00013,4.5e-05,5.04e-05,0.0032068,0.0068986,7.1e-05,0.0029252,0.0049844,0.0007926,0.0368614,0.103589
928.202,8.4e-05,8.18e-05,0.0001356,5.54e-05,5.98e-05,0.0057,0.0069806,6.4e-05,0.0029806,0.005133,0.000749,0.0374588,0.0767146
928.974,9.88e-05,0.0001034,0.0001516,5.58e-05,6.12e-05,0.003264,0.0063572,7.54e-05,0.0039184,0.0072836,0.0009762,0.0459836,0.0857636
929.881,8.76e-05,9.56e-05,0.000148,5.74e-05,5.66e-05,0.005142,0.0189776,7.52e-05,0.0031128,0.0056882,0.0007984,0.0406136,0.106012
930.784,8.48e-05,7.7e-05,0.0001252,6.32e-05,6.66e-05,0.0063848,0.0111822,9.5e-05,0.004637,0.0079398,0.0010428,0.0477088,0.100775
931.705,0.0001286,0.0001322,0.0001986,7.78e-05,9.18e-05,0.0067584,0.0120598,6.02e-05,0.004472,0.0082624,0.0010612,0.0464972,0.10386
932.898,0.0001108,0.0001026,0.000139,4.64e-05,5.48e-05,0.0058916,0.0118228,7.38e-05,0.0042908,0.0079396,0.00107,0.057842,0.148858
933.815,0.0001168,0.000123,0.000168,6.22e-05,7.08e-05,0.010247,0.0163484,0.0001036,0.0056182,0.0092554,0.00105,0.0471658,0.0926236
934.841,8.32e-05,8.56e-05,0.0001338,5.72e-05,8.68e-05,0.0057576,0.0106852,7.08e-05,0.0040248,0.0075208,0.0010448,0.047407,0.127902
936.114,0.000132,0.0001388,0.0002046,6.54e-05,7.44e-05,0.0102134,0.0177522,0.0001058,0.0073996,0.0123874,0.001977,0.0759038,0.127641
937.213,8.92e-05,8.7e-05,0.0001412,6.06e-05,7.54e-05,0.0060572,0.011577,6.22e-05,0.0044698,0.0082634,0.0010728,0.0524518,0.134892
938.589,0.0001336,0.0001132,0.000176,5.56e-05,0.0001022,0.0088036,0.015769,8.04e-05,0.0061544,0.0120468,0.0016002,0.073419,0.156297
939.974,0.0002002,0.0001314,0.0002388,9.96e-05,9.36e-05,0.0094718,0.0128702,8.42e-05,0.005268,0.0117804,0.0015656,0.0765314,0.15818
941.298,0.0001124,0.0001018,0.0001696,8.58e-05,9.54e-05,0.0097588,0.0153314,0.0001112,0.0062368,0.0097928,0.00127,0.0630374,0.158029
942.733,0.000151,0.0001322,0.0002034,7.38e-05,7.42e-05,0.0092632,0.0178712,0.000141,0.0065028,0.0123262,0.001777,0.0795824,0.158362
944.077,0.0001568,0.0001342,0.0002016,6.84e-05,0.0001044,0.0102328,0.017473,7.48e-05,0.0066778,0.0115054,0.001576,0.0694472,0.15069
945.235,0.000187,0.0001528,0.0002176,7.06e-05,8.32e-05,0.0098926,0.0175518,8.84e-05,0.0065774,0.0120446,0.0016918,0.0761662,0.106401
946.524,0.0001308,9.96e-05,0.0001544,6.46e-05,6.5e-05,0.005911,0.0108752,9.66e-05,0.004212,0.0074728,0.0010802,0.0723546,0.154912
947.859,0.0001482,0.0001472,0.0002018,9.34e-05,0.000101,0.0091562,0.0166584,0.0001214,0.006959,0.0117128,0.001692,0.0681338,0.151348
949.071,0.0001424,0.0001568,0.000225,7.3e-05,8.28e-05,0.010115,0.0164774,0.000112,0.005704,0.011111,0.0013566,0.0562934,0.139863
950.438,0.000138,0.0001292,0.0001944,9.38e-05,9.28e-05,0.0078778,0.0154222,0.0001034,0.005805,0.0106638,0.001511,0.0705156,0.160456
951.706,0.000142,0.0001218,0.000168,6.22e-05,7.14e-05,0.0092776,0.0179914,0.0001464,0.0061894,0.0126596,0.0017112,0.0744544,0.130083
952.91,0.00014,0.0001236,0.0002242,9.2e-05,0.0001066,0.0087248,0.0171172,0.0001028,0.0066182,0.0123704,0.0024754,0.0766792,0.115434
953.958,8.42e-05,7.14e-05,0.000117,4.32e-05,5.18e-05,0.0036848,0.0081316,7.54e-05,0.0050844,0.0102002,0.0013666,0.0713946,0.108899
954.934,9.76e-05,8.6e-05,0.00014,5.72e-05,6.1e-05,0.0044826,0.0113038,6.34e-05,0.0047994,0.00902,0.0010056,0.0543248,0.109289
955.856,9.38e-05,8.76e-05,0.0001434,5.44e-05,6.58e-05,0.0066342,0.0118184,0.0001108,0.0045816,0.0091396,0.0009672,0.0472866,0.103062
956.754,8.56e-05,7.26e-05,0.0001546,7.84e-05,6.44e-05,0.0057628,0.0110978,0.00012,0.003922,0.0080868,0.0010522,0.0470556,0.101673
957.686,0.0001014,8.96e-05,0.0001222,4.58e-05,5.38e-05,0.0062084,0.0117752,7.98e-05,0.004401,0.0087876,0.00127,0.0542908,0.0987164
958.751,8.52e-05,8.12e-05,0.0001156,5.18e-05,4.76e-05,0.005775,0.0107536,7.54e-05,0.0038638,0.007882,0.0011096,0.048751,0.133975
959.461,0.0001074,0.0001174,0.0001788,6.36e-05,9e-05,0.0069876,0.010215,8.42e-05,0.003862,0.0063622,0.0007702,0.0390926,0.0733812
960.209,8.18e-05,8.64e-05,0.000124,4.72e-05,4.44e-05,0.0036546,0.006674,7.08e-05,0.0030686,0.0059248,0.001565,0.0521592,0.0758736
960.885,9.3e-05,7.84e-05,0.000122,6.12e-05,5.14e-05,0.0035444,0.0080782,5.64e-05,0.0029052,0.0055704,0.0007636,0.0382552,0.0751028
961.517,0.0001214,8.2e-05,0.0001388,4.62e-05,5.54e-05,0.0032306,0.0065488,6.64e-05,0.002849,0.0052924,0.0007808,0.0341968,0.0726234
962.15,9.04e-05,7.74e-05,0.0001246,4.64e-05,5.1e-05,0.0034278,0.0078286,6.36e-05,0.0029836,0.0057546,0.0007976,0.0358636,0.0691984
962.826,6.4e-05,8.98e-05,0.0001298,4.56e-05,4.46e-05,0.0031978,0.0071444,6.34e-05,0.002697,0.0051306,0.0009034,0.0466434,0.0685626
963.471,8.54e-05,8.54e-05,0.0001254,5.24e-05,5.16e-05,0.0031864,0.006299,6.98e-05,0.0028782,0.006883,0.0009122,0.0373454,0.0706726
964.092,7.46e-05,9.1e-05,0.0001506,4.2e-05,4.42e-05,0.0033454,0.0064688,9.38e-05,0.003616,0.0060282,0.0009602,0.0338916,0.0690416
964.726,8.56e-05,7.24e-05,0.0001224,4.02e-05,4.36e-05,0.0031974,0.0062836,6.6e-05,0.0030696,0.0055262,0.0008808,0.037216,0.069786
965.392,9.68e-05,9.46e-05,0.0001402,5.44e-05,4.94e-05,0.0031096,0.0063058,7.44e-05,0.003445,0.0053428,0.0008354,0.0371736,0.0760916
966.031,7.16e-05,6.92e-05,0.0001282,6.06e-05,5.12e-05,0.0032144,0.007022,6.38e-05,0.0028302,0.005192,0.0008028,0.0361866,0.0717744
966.654,7.72e-05,8.18e-05,0.0001246,5.02e-05,5.4e-05,0.003216,0.0062374,9.1e-05,0.0026248,0.0050938,0.0007634,0.0361038,0.0696168
967.287,8.28e-05,7.84e-05,0.000116,5.54e-05,5.04e-05,0.0031262,0.0070088,7.36e-05,0.0029146,0.0051246,0.0007374,0.0363386,0.0706006
967.918,6.5e-05,7.36e-05,0.0001176,4.14e-05,5.5e-05,0.0031888,0.0062244,7.3e-05,0.0029818,0.0056982,0.0007248,0.0366238,0.069905
968.556,7.84e-05,8.82e-05,0.000136,5.1e-05,5.56e-05,0.0032114,0.006602,6.42e-05,0.0027878,0.0051172,0.00075,0.0382254,0.0700134
969.193,9.62e-05,7.96e-05,0.000132,5.78e-05,7.92e-05,0.0033714,0.0069318,5.84e-05,0.0028852,0.005292,0.0007756,0.0369052,0.0703004
970.15,6.32e-05,7.54e-05,0.0001146,4.42e-05,4.62e-05,0.003351,0.0066948,5.86e-05,0.004991,0.01114,0.001184,0.0572192,0.105847
970.847,7.62e-05,8.58e-05,0.0001276,4.78e-05,5.38e-05,0.005625,0.0070028,6.7e-05,0.0031932,0.0057554,0.0007912,0.0388232,0.077317
971.528,7.4e-05,7.96e-05,0.0001214,4.34e-05,4.68e-05,0.0032668,0.0063684,6.18e-05,0.0028414,0.0070194,0.0008592,0.0367256,0.0783402
972.376,6.52e-05,6.6e-05,0.0001274,4.9e-05,4.58e-05,0.0033466,0.0068192,9.26e-05,0.002886,0.0054106,0.0008116,0.0810734,0.0684102
973.077,6.38e-05,6.94e-05,0.0001208,5.06e-05,6.34e-05,0.0031612,0.006344,6.7e-05,0.0035572,0.0051866,0.0007184,0.0454542,0.0749488
973.743,8.12e-05,7.82e-05,0.0001206,4.66e-05,4.62e-05,0.003422,0.00675,6.76e-05,0.0031492,0.0057542,0.0008046,0.036426,0.0759896
974.371,8.44e-05,7.9e-05,0.0001146,4.48e-05,4.54e-05,0.0032084,0.0065258,6.98e-05,0.0028974,0.0053948,0.000763,0.035837,0.0702384
974.978,7.54e-05,6.68e-05,0.0001108,3.92e-05,4.94e-05,0.0031762,0.0066502,7.34e-05,0.0027764,0.0056516,0.0008222,0.0335956,0.0680114
975.705,9.06e-05,6.96e-05,0.0001088,4.42e-05,5.08e-05,0.0031224,0.006147,7e-05,0.002676,0.0049006,0.0006674,0.0341162,0.092919
976.382,8.44e-05,8.36e-05,0.0001308,4.54e-05,4.82e-05,0.0037966,0.0072728,7.52e-05,0.0030782,0.0071338,0.0007868,0.0382296,0.0742878
977.043,7.98e-05,7.9e-05,0.0001234,4.98e-05,5.24e-05,0.0035276,0.0071242,7.64e-05,0.0035276,0.0058026,0.000844,0.038801,0.0717026
977.71,9.34e-05,8.9e-05,0.00013,4.66e-05,4.78e-05,0.0034484,0.0069704,6.6e-05,0.003011,0.0053016,0.000947,0.0389126,0.073862
978.344,7.66e-05,8.8e-05,0.0001274,6.04e-05,5.06e-05,0.0031466,0.0062456,6.92e-05,0.002856,0.0055406,0.0007284,0.037723,0.0698178
979.006,7.02e-05,6.92e-05,0.000141,4.54e-05,5.64e-05,0.0031584,0.0067264,7.06e-05,0.0026036,0.004985,0.0006998,0.0354244,0.0778884
979.637,7.56e-05,7.3e-05,0.0001238,5.3e-05,5.16e-05,0.0033002,0.0065492,6.56e-05,0.0026348,0.005322,0.0007108,0.038962,0.0679538
980.267,7.6e-05,7.76e-05,0.0001122,4.92e-05,4.48e-05,0.003643,0.0062996,8.02e-05,0.0031566,0.0053464,0.0007556,0.034709,0.0713878
980.906,6.74e-05,6.7e-05,0.0001166,4.88e-05,4.52e-05,0.003161,0.006129,5.74e-05,0.0026614,0.0062454,0.0009716,0.037555,0.0702056
981.542,6.62e-05,6.3e-05,0.0001224,4.84e-05,4.48e-05,0.0032606,0.006696,5.32e-05,0.00321,0.0066114,0.0008018,0.036869,0.0689086
982.164,8.06e-05,5.82e-05,9.68e-05,3.38e-05,5.12e-05,0.0031866,0.0071942,8.48e-05,0.0027812,0.0053778,0.0007928,0.0350976,0.0692854
982.886,8.62e-05,9.52e-05,0.0001266,4.44e-05,4.98e-05,0.003231,0.0065588,6.66e-05,0.0028122,0.005004,0.0007862,0.0428616,0.0822912
983.775,0.000126,0.0001106,0.0001686,6.08e-05,6.36e-05,0.0064632,0.012305,6.32e-05,0.004771,0.0077568,0.0010182,0.0470356,0.0973232
984.666,7.76e-05,7.18e-05,0.0001194,4.86e-05,6.72e-05,0.0071824,0.0111702,5.92e-05,0.004495,0.0076742,0.0011372,0.0482184,0.097552
985.612,7.14e-05,6.56e-05,0.0001174,4.14e-05,4.6e-05,0.00591,0.0110618,9.74e-05,0.0041904,0.0079324,0.0011712,0.0486646,0.109459
986.544,9.9e-05,8.84e-05,0.000151,5e-05,5.96e-05,0.0062436,0.0113678,7.34e-05,0.0041202,0.0087306,0.0011508,0.0505284,0.103305
987.547,8.4e-05,6.94e-05,0.000124,4.6e-05,4.58e-05,0.0052596,0.0108718,9.38e-05,0.0038418,0.007697,0.0009608,0.049409,0.12162
988.981,0.0001168,0.0001074,0.0001662,6.9e-05,6.96e-05,0.0087944,0.0166442,8.76e-05,0.0063664,0.0115696,0.0015802,0.0771448,0.163552
990.332,0.000134,0.0001076,0.0001696,6.2e-05,7.24e-05,0.009069,0.0182354,0.0001106,0.0062172,0.0099706,0.001585,0.0749342,0.149049
991.638,0.0001696,0.0001328,0.0002224,7.12e-05,0.0001152,0.0102556,0.016434,0.0001578,0.0069588,0.0126682,0.0017078,0.077681,0.134104
993.04,0.0001194,0.0001148,0.0002006,7.18e-05,9.14e-05,0.0079346,0.0160408,9.98e-05,0.0059694,0.0116562,0.001671,0.0667166,0.16915
993.742,0.0001296,0.000142,0.0002062,7.08e-05,0.0001358,0.0053294,0.0093178,0.0001196,0.003763,0.006988,0.0008682,0.038908,0.0741438
994.405,7.6e-05,6.9e-05,0.000115,4.28e-05,4.8e-05,0.0032122,0.0066008,7e-05,0.0028776,0.005416,0.0008146,0.0384698,0.074335
995.129,7.02e-05,7.8e-05,0.000122,4.54e-05,5.4e-05,0.0032806,0.0063062,6.42e-05,0.0027622,0.0053644,0.0007052,0.0490382,0.0764762
995.802,7.82e-05,7.9e-05,0.0001186,5.3e-05,5.3e-05,0.0035788,0.0071876,7.68e-05,0.0031348,0.0055344,0.0008888,0.0379384,0.0754492
996.502,9.36e-05,8.84e-05,0.0001448,5.5e-05,5.62e-05,0.0033374,0.0063022,6e-05,0.0027958,0.0054432,0.0008252,0.0350868,0.0853428
997.203,8.96e-05,8.14e-05,0.000131,4.78e-05,5.42e-05,0.0036442,0.0070798,9.74e-05,0.0031102,0.0056752,0.0007678,0.044623,0.0744916
997.855,5.62e-05,6.66e-05,0.0001136,4.6e-05,4.46e-05,0.0034424,0.006859,7.08e-05,0.002849,0.0056512,0.0008812,0.0381932,0.0717704
998.489,8.34e-05,9.22e-05,0.0001314,4.18e-05,0.0001444,0.0033636,0.0065738,6.54e-05,0.0029644,0.005118,0.000771,0.037031,0.07
999.112,5.96e-05,6.62e-05,0.000135,5.02e-05,7.12e-05,0.0032258,0.0062992,7.16e-05,0.0027452,0.005271,0.0007416,0.0347582,0.0707244
999.828,8.58e-05,8.1e-05,0.000122,4.1e-05,4.54e-05,0.0031652,0.0063732,7.12e-05,0.0027444,0.0066302,0.0015456,0.0453746,0.076593
1000.59,0.0001032,9.24e-05,0.0001242,4.52e-05,5.72e-05,0.0034566,0.00684,7.24e-05,0.0032526,0.0060226,0.0007708,0.0394638,0.0918876
1001.34,0.0001614,0.0001216,0.0001674,5.5e-05,6.36e-05,0.003606,0.0068212,8.14e-05,0.0030144,0.0055358,0.0008186,0.0399788,0.0888676
1002.06,0.0001182,0.0001108,0.0001724,7.36e-05,8.14e-05,0.0044976,0.0077052,8.16e-05,0.0030166,0.0054748,0.0008266,0.0432398,0.0780266
1002.73,7.68e-05,9.82e-05,0.000128,4.66e-05,4.44e-05,0.003337,0.0065466,7.02e-05,0.0027398,0.0052974,0.0007122,0.0374962,0.0780878
1003.38,7.78e-05,9.08e-05,0.0001292,5.92e-05,5.2e-05,0.003171,0.0060848,6.04e-05,0.0028776,0.0049944,0.0009454,0.0385856,0.0718768
1004.01,6.98e-05,6.58e-05,0.0001126,4e-05,4.4e-05,0.0033048,0.0063638,6.88e-05,0.0027606,0.0052158,0.000771,0.0366664,0.069736
1004.95,7.76e-05,8.6e-05,0.0001196,4.7e-05,5e-05,0.0038588,0.009181,7.08e-05,0.0056668,0.0088578,0.0011778,0.0561992,0.102175
1005.71,9.04e-05,9.2e-05,0.0001728,5.66e-05,7.06e-05,0.0058476,0.0085302,8.56e-05,0.0038032,0.0068106,0.00101,0.0394902,0.0863386
1006.52,8.34e-05,7.8e-05,0.0001224,4.08e-05,4.62e-05,0.0033828,0.006762,7.54e-05,0.0033532,0.0065044,0.0008604,0.0461314,0.0929512
1007.4,8.7e-05,7.86e-05,0.0001154,3.64e-05,4.58e-05,0.0035626,0.0073668,6.8e-05,0.0031476,0.0058962,0.0007478,0.0523538,0.102684
1008.26,8.24e-05,8.4e-05,0.0001206,5.94e-05,5.82e-05,0.00591,0.0118874,7.46e-05,0.0041718,0.0071378,0.0010906,0.0463354,0.0938986
1009.16,7.16e-05,8.6e-05,0.0001258,4.48e-05,5.82e-05,0.0057254,0.0103302,8.04e-05,0.0040062,0.0079982,0.001093,0.0503498,0.100989
1010.06,0.0001042,7.36e-05,0.0001402,5.16e-05,5.1e-05,0.0061086,0.0108384,7.86e-05,0.0039556,0.008376,0.0010714,0.0475976,0.100899
1010.99,9.16e-05,0.000104,0.0001874,6.84e-05,7.84e-05,0.006334,0.0123292,6.46e-05,0.0044094,0.0080864,0.0017918,0.0506148,0.100282
1011.91,8.36e-05,7.38e-05,0.0001304,4.98e-05,5.84e-05,0.0063378,0.0114442,8.2e-05,0.0042366,0.0085666,0.0010746,0.0469126,0.10468
1012.95,8.08e-05,7.72e-05,0.0001296,5.86e-05,6.9e-05,0.0072534,0.01412,0.0001086,0.0054992,0.0099972,0.0011536,0.0491102,0.119626
1014.16,0.0001154,0.0001146,0.000222,7.44e-05,9.62e-05,0.0086938,0.0185464,0.0001084,0.0065916,0.014027,0.0017332,0.0657336,0.125476
1015.23,7.52e-05,7.14e-05,0.0001316,4.32e-05,5.18e-05,0.0037108,0.0072642,6.32e-05,0.0029402,0.0070424,0.0007098,0.0616428,0.13067
1016.43,0.0001114,0.0001132,0.0001756,6.1e-05,7.68e-05,0.0046314,0.0077746,7.56e-05,0.0042182,0.0062572,0.0009204,0.0700936,0.144288
1017.77,0.00015,0.0001082,0.0001856,8e-05,7.48e-05,0.0088532,0.0174166,0.0001064,0.006138,0.0128554,0.001734,0.0755074,0.145149
1019.05,0.0001454,0.0001104,0.00016,5.9e-05,8.3e-05,0.0090166,0.0189036,0.0001148,0.0066898,0.0132268,0.0022112,0.0604524,0.143159
1020.43,0.0001618,0.000131,0.0002014,7.94e-05,8.6e-05,0.0096204,0.0192776,0.0001646,0.0072024,0.0123776,0.0018068,0.077369,0.147316
1021.87,0.0001566,0.0001312,0.0001828,0.000129,0.000113,0.009792,0.0201674,0.000118,0.00669,0.0123894,0.0018342,0.0750344,0.16148
1023.32,0.000134,0.0001302,0.0002164,8.52e-05,8.5e-05,0.0097358,0.01738,0.0001306,0.0070262,0.0125612,0.0016582,0.0777294,0.161351
1024.54,0.0001106,0.0001262,0.0001768,6.54e-05,7.52e-05,0.0092838,0.016955,0.0001364,0.0068312,0.0131096,0.0016698,0.067672,0.127393
1025.92,0.0001288,8.78e-05,0.0001512,6.86e-05,7.24e-05,0.0075448,0.0172536,9.66e-05,0.0055142,0.011016,0.0018014,0.0708862,0.162311
1027.33,0.0002056,0.000154,0.0002114,7.66e-05,9.5e-05,0.0097656,0.0178704,0.0001004,0.0058226,0.0095724,0.0013564,0.075712,0.160244
1028.77,0.0001856,0.0001452,0.0002042,9.4e-05,9.68e-05,0.010595,0.0170704,0.0001224,0.0068268,0.012404,0.0017092,0.0812046,0.156879
1030.12,0.0001652,0.000166,0.0002502,9.7e-05,0.000111,0.007812,0.0158036,8.08e-05,0.0054376,0.0111978,0.0014738,0.0718686,0.153879
1031.4,0.0001514,0.0001588,0.0002202,7.94e-05,9.58e-05,0.0105228,0.0176096,9.24e-05,0.0061654,0.0129898,0.0017082,0.0790964,0.12645
1032.79,0.000166,0.0001222,0.0001904,6.14e-05,7.04e-05,0.008171,0.0147954,7.66e-05,0.0055222,0.0110536,0.0015976,0.0764358,0.159799
1034.13,0.0001924,0.0001588,0.0002134,7.88e-05,8.24e-05,0.009451,0.0162802,0.000132,0.0067236,0.0118514,0.0017276,0.0746596,0.145245
1035.14,0.0001134,0.0001196,0.0001746,7.66e-05,8.58e-05,0.0080168,0.0169316,9.06e-05,0.0062328,0.0113892,0.001458,0.0591408,0.0988522
1036.04,9.16e-05,7.68e-05,0.000128,5.08e-05,5.9e-05,0.0057782,0.0120752,7.64e-05,0.0040892,0.0077104,0.0010068,0.0482142,0.099943
1036.97,8.62e-05,9.32e-05,0.0001168,4.92e-05,5.04e-05,0.0052546,0.0103714,5.22e-05,0.0042848,0.0079184,0.0010096,0.0480582,0.108816
1037.93,0.0001098,9.7e-05,0.000155,5.66e-05,7.48e-05,0.0067498,0.0125422,6.3e-05,0.0047622,0.0089726,0.0012168,0.079052,0.0772692
1038.59,8.76e-05,8.76e-05,0.0001342,4.82e-05,5.5e-05,0.0035344,0.0074064,0.000473,0.0031682,0.0062744,0.0009062,0.0370342,0.0711072
1039.21,9.14e-05,8.96e-05,0.0001172,5.38e-05,5.16e-05,0.0033718,0.0066216,6.78e-05,0.0029802,0.005563,0.0007908,0.0363102,0.0692608
1040,7.1e-05,7.8e-05,0.0001144,5.1e-05,4.92e-05,0.0031618,0.006248,6.6e-05,0.002667,0.0051312,0.0007586,0.051267,0.0879182
1040.68,9.12e-05,0.0001018,0.0001374,5.76e-05,6.34e-05,0.003952,0.0071584,9.78e-05,0.0030634,0.00556,0.000814,0.0384552,0.075244
1041.36,7.52e-05,7.68e-05,0.0001294,4.8e-05,4.96e-05,0.0034158,0.0070614,8.98e-05,0.003179,0.005981,0.0008052,0.0382152,0.0756022
1041.97,7.34e-05,7.4e-05,0.0001336,4.6e-05,4.56e-05,0.0033074,0.0064354,6.82e-05,0.002879,0.0051676,0.0007994,0.0361104,0.0680702
1042.59,7.34e-05,7.94e-05,0.0001386,5.22e-05,4.62e-05,0.0030546,0.0066726,6.96e-05,0.0028266,0.0054106,0.0007402,0.0344166,0.068904
1043.2,8.04e-05,7.22e-05,0.0001176,4.32e-05,4.52e-05,0.0032262,0.0063116,7.04e-05,0.0028536,0.0052528,0.000788,0.0342548,0.0697972
1043.83,6.72e-05,8.04e-05,0.0001124,5.24e-05,4.94e-05,0.0033796,0.006244,6.38e-05,0.0026462,0.0048342,0.000891,0.0373588,0.0684864
1044.43,7.34e-05,7.4e-05,0.000114,4.5e-05,4.46e-05,0.0032008,0.006227,8.84e-05,0.0031396,0.0060048,0.000809,0.0340358,0.0670168
1045.09,0.0001132,9.72e-05,0.0001394,4.46e-05,4.56e-05,0.0037176,0.0074656,7.02e-05,0.0030012,0.0056996,0.0008552,0.0368686,0.0725312
1045.71,6.96e-05,7.4e-05,0.000115,5.22e-05,5.48e-05,0.0030932,0.006059,7.1e-05,0.0026788,0.0050652,0.0007016,0.0356364,0.0696252
1046.37,6.9e-05,6.72e-05,0.0001184,4.42e-05,4.42e-05,0.0033168,0.0061802,7.22e-05,0.0028372,0.005172,0.0008274,0.0437592,0.0689256
1047,6.64e-05,7.5e-05,0.0001218,5.44e-05,4.48e-05,0.0031676,0.0062568,5.66e-05,0.0027026,0.0051002,0.0011212,0.0384208,0.0698128
1047.63,8.2e-05,9.02e-05,0.000129,5.38e-05,4.94e-05,0.0030904,0.0065232,5.94e-05,0.0028888,0.0065062,0.0007778,0.0383258,0.0666572
1048.25,7.66e-05,6.52e-05,0.000116,4.32e-05,4.68e-05,0.0031774,0.0060384,6.14e-05,0.0027944,0.0051862,0.000738,0.0361608,0.0683032
1048.95,6.34e-05,7.3e-05,0.0001344,4.06e-05,4.88e-05,0.003247,0.0063334,6.6e-05,0.003451,0.0059438,0.0007436,0.036283,0.0844972
1049.69,7.88e-05,8.48e-05,0.0001328,4.66e-05,4.8e-05,0.0036244,0.0070764,6.14e-05,0.0031664,0.005629,0.0007808,0.0411966,0.0843964
1050.47,0.000104,8.3e-05,0.0001376,5.26e-05,7.26e-05,0.0031842,0.0067752,5.92e-05,0.0035,0.0068004,0.0007684,0.0391442,0.095514
1051.15,7.94e-05,8.26e-05,0.0001448,4.46e-05,4.72e-05,0.006211,0.0070884,7.88e-05,0.0027776,0.0057402,0.0007876,0.0359024,0.0758578
1051.88,7.62e-05,8.34e-05,0.0001278,4.8e-05,4.74e-05,0.0032188,0.0069022,5.58e-05,0.0034066,0.009167,0.0009702,0.0391384,0.0839894
1052.85,8.34e-05,7.04e-05,0.0001092,4.24e-05,5.18e-05,0.0068416,0.0143146,5.88e-05,0.0030852,0.0055032,0.0008178,0.035006,0.126782
1053.5,0.0001026,7.32e-05,0.000114,4.22e-05,5.28e-05,0.003256,0.0065992,0.0001046,0.0028444,0.0054442,0.0006796,0.0367318,0.0730728
1054.16,9.34e-05,0.0001008,0.0001184,3.44e-05,4.4e-05,0.0031776,0.0088426,0.0001238,0.0031728,0.0064678,0.0008782,0.0367008,0.0730858
1054.81,7.02e-05,7.7e-05,0.0001172,4.98e-05,4.42e-05,0.0033438,0.006928,6.46e-05,0.0027248,0.004918,0.0007732,0.038311,0.0705858
1055.46,9.74e-05,8.88e-05,0.0001538,5.06e-05,6.16e-05,0.003249,0.0066766,7.6e-05,0.0027846,0.0051704,0.0010052,0.0398048,0.0717432
1056.11,6.96e-05,9.82e-05,0.0001168,5.08e-05,6.12e-05,0.003425,0.0063894,7.92e-05,0.002639,0.0057606,0.000789,0.0377756,0.072099
1056.87,7.58e-05,7.44e-05,0.0001236,3.94e-05,4.74e-05,0.003505,0.0115532,9.8e-05,0.004156,0.0080322,0.0010008,0.0494176,0.0733776
1057.52,7.96e-05,7.4e-05,0.0001262,4.82e-05,5.7e-05,0.0033756,0.0068736,6.32e-05,0.0028462,0.0057968,0.000796,0.037827,0.0702952
1058.12,7.66e-05,5.72e-05,0.000109,4.18e-05,6.48e-05,0.0033872,0.006539,8.12e-05,0.0027548,0.0052672,0.0012222,0.0336192,0.0664018
1058.73,6.64e-05,7.94e-05,0.0001268,5.74e-05,5.24e-05,0.0031972,0.0069914,7.62e-05,0.0032228,0.0055276,0.000815,0.0353558,0.0670878
1059.35,5.96e-05,7.06e-05,0.0001242,4.82e-05,4.8e-05,0.0031934,0.0065484,7.58e-05,0.002767,0.0051848,0.0007112,0.036027,0.0683334
1059.99,7.34e-05,7.38e-05,0.0001116,4.46e-05,5.5e-05,0.0031666,0.0061558,6.94e-05,0.0026896,0.0048482,0.0008104,0.0347662,0.074826
1060.59,8.44e-05,7.04e-05,0.0001234,5.44e-05,4.82e-05,0.0034214,0.0065874,6.72e-05,0.0027718,0.005148,0.0007802,0.0338896,0.0661
1061.2,8.48e-05,7.6e-05,0.0001146,4.38e-05,5.44e-05,0.0032388,0.0062508,6.1e-05,0.0027388,0.0051494,0.0007166,0.0369006,0.0674984
1061.81,6.9e-05,7e-05,0.0001104,4.12e-05,4.42e-05,0.0038206,0.0063754,5.52e-05,0.00262,0.0049198,0.0008242,0.03485,0.0663228
1062.41,9.02e-05,9.32e-05,0.0001412,5.82e-05,5.76e-05,0.0031478,0.0064656,7.1e-05,0.0026412,0.0050236,0.0007152,0.0341362,0.0677346
